Month_Year,state,county,deaths,cases,PR_State
2020-12-02,NJ,Hudson ,50945,1193067,PR
2020-12-02,NJ,Hunterdon ,4156,98677,PR
2020-12-02,NJ,Mercer ,21409,515758,PR
2020-12-02,NJ,Middlesex ,48753,1190941,PR
2020-12-02,NJ,Monmouth ,29736,826660,PR
2020-12-02,NJ,Morris ,28245,542247,PR
2020-12-02,NJ,Ocean ,38223,854136,PR
2020-12-02,NJ,Passaic ,42861,1122017,PR
2020-12-02,NJ,Salem ,3180,69873,PR
2020-12-02,NJ,Somerset ,19721,348131,PR
2020-12-02,NJ,Sussex ,6375,110882,PR
2020-12-02,NJ,Union ,46211,1035630,PR
2020-12-02,NJ,Warren ,5493,101285,PR
2020-12-02,NM,Bernalillo ,13975,1084483,US
2020-12-02,NM,Catron ,70,1576,US
2020-12-02,NM,Chaves ,2143,185123,US
2020-12-02,NM,Cibola ,1790,60930,US
2020-12-02,NM,Colfax ,314,12433,US
2020-12-02,NM,Curry ,1111,113542,US
2020-12-02,NM,De Baca ,0,2290,US
2020-12-02,NM,Dona Ana ,7480,487151,US
2020-12-02,NM,Eddy ,1786,117620,US
2020-12-02,NM,Grant ,281,21519,US
2020-12-02,NM,Guadalupe ,94,6767,US
2020-12-02,NM,Harding ,0,219,US
2020-12-02,NM,Hidalgo ,162,6571,US
2020-12-02,NM,Lea ,2118,174482,US
2020-12-02,NM,Lincoln ,285,29042,US
2020-12-02,NM,Los Alamos ,0,6823,US
2020-12-02,NM,Luna ,1113,67537,US
2020-12-02,NM,McKinley ,9730,266042,US
2020-12-02,NM,Mora ,10,2369,US
2020-12-02,NM,Otero ,1029,58181,US
2020-12-02,NM,Quay ,173,9468,US
2020-12-02,NM,Rio Arriba ,985,57191,US
2020-12-02,NM,Roosevelt ,599,39248,US
2020-12-02,NM,San Juan ,8311,253928,US
2020-12-02,NM,San Miguel ,81,19964,US
2020-12-02,NM,Sandoval ,3325,213036,US
2020-12-02,NM,Santa Fe ,1694,199876,US
2020-12-02,NM,Sierra ,615,14254,US
2020-12-02,NM,Socorro ,1087,25014,US
2020-12-02,NM,Taos ,1045,31558,US
2020-12-02,NM,Torrance ,86,12850,US
2020-12-02,NM,Union ,199,5210,US
2020-12-02,NM,Valencia ,1484,128564,US
2020-12-02,NV,Churchill ,870,35780,US
2020-12-02,NV,Clark ,63843,4506789,US
2020-12-02,NV,Consolidated Municipality of Carson City,248,22506,US
2020-12-02,NV,Douglas ,317,48484,US
2020-12-02,NV,Elko ,871,107263,US
2020-12-02,NV,Esmeralda ,0,760,US
2020-12-02,NV,Eureka ,0,828,US
2020-12-02,NV,Humboldt ,239,19231,US
2020-12-02,NV,Lander ,159,10061,US
2020-12-02,NV,Lincoln ,31,7714,US
2020-12-02,NV,Lyon ,914,55252,US
2020-12-02,NV,Mineral ,122,5024,US
2020-12-02,NV,Nye ,1079,52685,US
2020-12-02,NV,Pershing ,76,8969,US
2020-12-02,NV,Storey ,57,1956,US
2020-12-02,NV,Washoe ,11704,959840,US
2020-12-02,NV,White Pine ,85,10079,US
2020-12-02,NY,Albany ,5370,264960,PR
2020-12-02,NY,Allegany ,2020,45035,PR
2020-12-02,NY,Bronx ,156964,2269086,PR
2020-12-02,NY,Broome ,5536,208837,PR
2020-12-02,NY,Cattaraugus ,990,57172,PR
2020-12-02,NY,Cayuga ,397,55063,PR
2020-12-02,NY,Chautauqua ,395,77670,PR
2020-12-02,NY,Chemung ,2305,119361,PR
2020-12-02,NY,Chenango ,405,28143,PR
2020-12-02,NY,Clinton ,172,22638,PR
2020-12-02,NY,Columbia ,1822,39925,PR
2020-12-02,NY,Cortland ,440,48410,PR
2020-12-02,NY,Delaware ,219,16600,PR
2020-12-02,NY,Dutchess ,6501,299192,PR
2020-12-02,NY,Erie ,31019,1058327,PR
2020-12-02,NY,Essex ,461,12673,PR
2020-12-02,NY,Franklin ,270,15579,PR
2020-12-02,NY,Fulton ,907,28164,PR
2020-12-02,NY,Genesee ,790,56253,PR
2020-12-02,NY,Greene ,562,29355,PR
2020-12-02,NY,Hamilton ,31,2358,PR
2020-12-02,NY,Herkimer ,500,41122,PR
2020-12-02,NY,Jefferson ,173,35592,PR
2020-12-02,NY,Kings ,235174,3243574,PR
2020-12-02,NY,Lewis ,322,19213,PR
2020-12-02,NY,Livingston ,575,39051,PR
2020-12-02,NY,Madison ,1012,51054,PR
2020-12-02,NY,Monroe ,12393,774993,PR
2020-12-02,NY,Montgomery ,816,27110,PR
2020-12-02,NY,Nassau ,71681,2275253,PR
2020-12-02,NY,New York ,101042,1674252,PR
2020-12-02,NY,Niagara ,4436,193923,PR
2020-12-02,NY,Oneida ,6138,262589,PR
2020-12-02,NY,Onondaga ,9409,497663,PR
2020-12-02,NY,Ontario ,1292,69723,PR
2020-12-02,NY,Orange ,14607,625094,PR
2020-12-02,NY,Orleans ,1844,29544,PR
2020-12-02,NY,Oswego ,656,78997,PR
2020-12-02,NY,Otsego ,238,28706,PR
2020-12-02,NY,Putnam ,2037,120471,PR
2020-12-02,NY,Queens ,230370,3288385,PR
2020-12-02,NY,Rensselaer ,2085,89409,PR
2020-12-02,NY,Richmond ,37108,902810,PR
2020-12-02,NY,Rockland ,17145,762020,PR
2020-12-02,NY,Saratoga ,849,116941,PR
2020-12-02,NY,Schenectady ,1918,126791,PR
2020-12-02,NY,Schoharie ,157,11400,PR
2020-12-02,NY,Schuyler ,183,12789,PR
2020-12-02,NY,Seneca ,371,16514,PR
2020-12-02,NY,St. Lawrence ,838,45093,PR
2020-12-02,NY,Steuben ,3246,79755,PR
2020-12-02,NY,Suffolk ,66669,2415999,PR
2020-12-02,NY,Sullivan ,1224,80130,PR
2020-12-02,NY,Tioga ,1639,43728,PR
2020-12-02,NY,Tompkins ,256,50491,PR
2020-12-02,NY,Ulster ,3689,141344,PR
2020-12-02,NY,Warren ,937,25402,PR
2020-12-02,NY,Washington ,438,18888,PR
2020-12-02,NY,Wayne ,806,56161,PR
2020-12-02,NY,Westchester ,49080,1874266,PR
2020-12-02,NY,Wyoming ,411,29445,PR
2020-12-02,NY,Yates ,256,11703,PR
2020-12-02,OH,Adams ,420,34623,PR
2020-12-02,OH,Allen ,3196,218008,PR
2020-12-02,OH,Ashland ,1103,63836,PR
2020-12-02,OH,Ashtabula ,1942,102013,PR
2020-12-02,OH,Athens ,193,82704,PR
2020-12-02,OH,Auglaize ,1456,97268,PR
2020-12-02,OH,Belmont ,987,79809,PR
2020-12-02,OH,Brown ,277,56518,PR
2020-12-02,OH,Butler ,5371,675342,PR
2020-12-02,OH,Carroll ,372,26758,PR
2020-12-02,OH,Champaign ,478,47863,PR
2020-12-02,OH,Clark ,4957,234434,PR
2020-12-02,OH,Clermont ,2001,294255,PR
2020-12-02,OH,Clinton ,922,56748,PR
2020-12-02,OH,Columbiana ,3473,160210,PR
2020-12-02,OH,Coshocton ,472,42156,PR
2020-12-02,OH,Crawford ,1030,64945,PR
2020-12-02,OH,Cuyahoga ,25770,1782394,PR
2020-12-02,OH,Darke ,2239,109664,PR
2020-12-02,OH,Defiance ,1673,69013,PR
2020-12-02,OH,Delaware ,1590,281039,PR
2020-12-02,OH,Erie ,2692,118358,PR
2020-12-02,OH,Fairfield ,2158,253028,PR
2020-12-02,OH,Fayette ,745,44257,PR
2020-12-02,OH,Franklin ,21382,2195496,PR
2020-12-02,OH,Fulton ,1070,67160,PR
2020-12-02,OH,Gallia ,533,41094,PR
2020-12-02,OH,Geauga ,1585,103383,PR
2020-12-02,OH,Greene ,2955,247759,PR
2020-12-02,OH,Guernsey ,521,49382,PR
2020-12-02,OH,Hamilton ,12312,1355288,PR
2020-12-02,OH,Hancock ,2040,116124,PR
2020-12-02,OH,Hardin ,904,45938,PR
2020-12-02,OH,Harrison ,93,15117,PR
2020-12-02,OH,Henry ,1038,45749,PR
2020-12-02,OH,Highland ,558,52612,PR
2020-12-02,OH,Hocking ,625,34408,PR
2020-12-02,OH,Holmes ,1531,54420,PR
2020-12-02,OH,Huron ,993,82546,PR
2020-12-02,OH,Jackson ,601,53638,PR
2020-12-02,OH,Jefferson ,1058,80605,PR
2020-12-02,OH,Knox ,660,67069,PR
2020-12-02,OH,Lake ,2990,326335,PR
2020-12-02,OH,Lawrence ,1363,89415,PR
2020-12-02,OH,Licking ,3070,267247,PR
2020-12-02,OH,Logan ,664,61972,PR
2020-12-02,OH,Lorain ,4103,361848,PR
2020-12-02,OH,Lucas ,15230,669885,PR
2020-12-02,OH,Madison ,646,75902,PR
2020-12-02,OH,Mahoning ,9594,373640,PR
2020-12-02,OH,Marion ,2654,186083,PR
2020-12-02,OH,Medina ,2468,233306,PR
2020-12-02,OH,Meigs ,410,20899,PR
2020-12-02,OH,Mercer ,2221,110516,PR
2020-12-02,OH,Miami ,2174,197640,PR
2020-12-02,OH,Monroe ,712,17447,PR
2020-12-02,OH,Montgomery ,9634,924676,PR
2020-12-02,OH,Morgan ,628,16326,PR
2020-12-02,OH,Morrow ,71,45255,PR
2020-12-02,OH,Muskingum ,646,131942,PR
2020-12-02,OH,Noble ,936,26664,PR
2020-12-02,OH,Ottawa ,1015,58110,PR
2020-12-02,OH,Paulding ,529,30727,PR
2020-12-02,OH,Perry ,448,45314,PR
2020-12-02,OH,Pickaway ,1547,161641,PR
2020-12-02,OH,Pike ,141,36556,PR
2020-12-02,OH,Portage ,2718,183653,PR
2020-12-02,OH,Preble ,826,70925,PR
2020-12-02,OH,Putnam ,1879,89806,PR
2020-12-02,OH,Richland ,1771,183190,PR
2020-12-02,OH,Ross ,2260,110977,PR
2020-12-02,OH,Sandusky ,1356,85804,PR
2020-12-02,OH,Scioto ,1010,104252,PR
2020-12-02,OH,Seneca ,854,87021,PR
2020-12-02,OH,Shelby ,555,87895,PR
2020-12-02,OH,Stark ,8022,505549,PR
2020-12-02,OH,Summit ,14331,697798,PR
2020-12-02,OH,Trumbull ,6317,277245,PR
2020-12-02,OH,Tuscarawas ,3297,160622,PR
2020-12-02,OH,Union ,506,91244,PR
2020-12-02,OH,Van Wert ,930,44277,PR
2020-12-02,OH,Vinton ,242,12664,PR
2020-12-02,OH,Warren ,3109,396501,PR
2020-12-02,OH,Washington ,1008,72617,PR
2020-12-02,OH,Wayne ,3945,151938,PR
2020-12-02,OH,Williams ,838,56660,PR
2020-12-02,OH,Wood ,3965,213822,PR
2020-12-02,OH,Wyandot ,777,38564,PR
2020-12-02,OK,Adair ,407,47977,US
2020-12-02,OK,Alfalfa ,70,21885,US
2020-12-02,OK,Atoka ,62,33373,US
2020-12-02,OK,Beaver ,62,8312,US
2020-12-02,OK,Beckham ,585,51628,US
2020-12-02,OK,Blaine ,74,16863,US
2020-12-02,OK,Bryan ,838,104504,US
2020-12-02,OK,Caddo ,1145,74995,US
2020-12-02,OK,Canadian ,1317,277592,US
2020-12-02,OK,Carter ,497,68362,US
2020-12-02,OK,Cherokee ,439,93415,US
2020-12-02,OK,Choctaw ,169,27313,US
2020-12-02,OK,Cimarron ,13,2855,US
2020-12-02,OK,Cleveland ,4368,500990,US
2020-12-02,OK,Coal ,94,12061,US
2020-12-02,OK,Comanche ,1453,184678,US
2020-12-02,OK,Cotton ,222,10878,US
2020-12-02,OK,Craig ,134,37929,US
2020-12-02,OK,Creek ,1761,105092,US
2020-12-02,OK,Custer ,721,78592,US
2020-12-02,OK,Delaware ,1276,75442,US
2020-12-02,OK,Dewey ,64,10638,US
2020-12-02,OK,Ellis ,5,8436,US
2020-12-02,OK,Garfield ,1234,146649,US
2020-12-02,OK,Garvin ,550,59860,US
2020-12-02,OK,Grady ,948,103641,US
2020-12-02,OK,Grant ,155,9202,US
2020-12-02,OK,Greer ,263,10215,US
2020-12-02,OK,Harmon ,0,5402,US
2020-12-02,OK,Harper ,79,9532,US
2020-12-02,OK,Haskell ,216,22870,US
2020-12-02,OK,Hughes ,249,21762,US
2020-12-02,OK,Jackson ,1089,66844,US
2020-12-02,OK,Jefferson ,70,10274,US
2020-12-02,OK,Johnston ,189,21124,US
2020-12-02,OK,Kay ,863,79646,US
2020-12-02,OK,Kingfisher ,250,35647,US
2020-12-02,OK,Kiowa ,277,14692,US
2020-12-02,OK,Latimer ,131,12493,US
2020-12-02,OK,Le Flore ,877,93306,US
2020-12-02,OK,Lincoln ,903,54709,US
2020-12-02,OK,Logan ,167,64369,US
2020-12-02,OK,Love ,61,23317,US
2020-12-02,OK,Major ,122,19604,US
2020-12-02,OK,Marshall ,141,29836,US
2020-12-02,OK,Mayes ,674,64308,US
2020-12-02,OK,McClain ,646,94694,US
2020-12-02,OK,McCurtain ,1506,79975,US
2020-12-02,OK,McIntosh ,440,33199,US
2020-12-02,OK,Murray ,200,28047,US
2020-12-02,OK,Muskogee ,1320,169720,US
2020-12-02,OK,Noble ,151,24287,US
2020-12-02,OK,Nowata ,210,16965,US
2020-12-02,OK,Okfuskee ,456,37890,US
2020-12-02,OK,Oklahoma ,11682,1554368,US
2020-12-02,OK,Okmulgee ,771,67712,US
2020-12-02,OK,Osage ,676,77500,US
2020-12-02,OK,Ottawa ,793,69345,US
2020-12-02,OK,Pawnee ,286,25418,US
2020-12-02,OK,Payne ,750,158030,US
2020-12-02,OK,Pittsburg ,695,74629,US
2020-12-02,OK,Pontotoc ,535,78736,US
2020-12-02,OK,Pottawatomie ,840,142311,US
2020-12-02,OK,Pushmataha ,186,15513,US
2020-12-02,OK,Roger Mills ,180,6909,US
2020-12-02,OK,Rogers ,2344,166032,US
2020-12-02,OK,Seminole ,460,47214,US
2020-12-02,OK,Sequoyah ,474,65863,US
2020-12-02,OK,Stephens ,634,72565,US
2020-12-02,OK,Texas ,446,84464,US
2020-12-02,OK,Tillman ,240,14119,US
2020-12-02,OK,Tulsa ,10200,1272937,US
2020-12-02,OK,Wagoner ,1267,112815,US
2020-12-02,OK,Washington ,1627,81289,US
2020-12-02,OK,Washita ,84,18822,US
2020-12-02,OK,Woods ,99,23315,US
2020-12-02,OK,Woodward ,271,68426,US
2020-12-02,OR,Baker ,133,11627,US
2020-12-02,OR,Benton ,276,33979,US
2020-12-02,OR,Clackamas ,3078,260421,US
2020-12-02,OR,Clatsop ,47,14364,US
2020-12-02,OR,Columbia ,262,21307,US
2020-12-02,OR,Coos ,147,18685,US
2020-12-02,OR,Crook ,196,10935,US
2020-12-02,OR,Curry ,72,6648,US
2020-12-02,OR,Deschutes ,558,101739,US
2020-12-02,OR,Douglas ,959,37342,US
2020-12-02,OR,Gilliam ,23,891,US
2020-12-02,OR,Grant ,31,4887,US
2020-12-02,OR,Harney ,34,3710,US
2020-12-02,OR,Hood River ,211,19133,US
2020-12-02,OR,Jackson ,1641,153639,US
2020-12-02,OR,Jefferson ,405,35958,US
2020-12-02,OR,Josephine ,401,26869,US
2020-12-02,OR,Klamath ,369,44612,US
2020-12-02,OR,Lake ,70,5326,US
2020-12-02,OR,Lane ,2202,177423,US
2020-12-02,OR,Lincoln ,502,23950,US
2020-12-02,OR,Linn ,887,66211,US
2020-12-02,OR,Malheur ,1465,82523,US
2020-12-02,OR,Marion ,5685,363638,US
2020-12-02,OR,Morrow ,227,23163,US
2020-12-02,OR,Multnomah ,10121,676307,US
2020-12-02,OR,Polk ,742,50737,US
2020-12-02,OR,Sherman ,0,853,US
2020-12-02,OR,Tillamook ,0,6765,US
2020-12-02,OR,Umatilla ,1644,154386,US
2020-12-02,OR,Union ,333,28128,US
2020-12-02,OR,Wallowa ,93,2295,US
2020-12-02,OR,Wasco ,621,22347,US
2020-12-02,OR,Washington ,3823,422072,US
2020-12-02,OR,Wheeler ,2,353,US
2020-12-02,OR,Yamhill ,795,69073,US
2020-12-02,PA,Adams ,1885,101354,PR
2020-12-02,PA,Allegheny ,23096,1308188,PR
2020-12-02,PA,Armstrong ,1768,81298,PR
2020-12-02,PA,Beaver ,6272,200852,PR
2020-12-02,PA,Bedford ,2137,74197,PR
