,Month_Year,State,County,value,PR_State
28597,2021-01-01,FL,Clay,424169,PR
28598,2021-01-01,FL,Collier,787658,PR
28599,2021-01-01,FL,Columbia,208579,PR
28600,2021-01-01,FL,DeSoto,98361,PR
28601,2021-01-01,FL,Dixie,39731,PR
28602,2021-01-01,FL,Duval,2272901,PR
28603,2021-01-01,FL,Escambia,835491,PR
28604,2021-01-01,FL,Flagler,142549,PR
28605,2021-01-01,FL,Franklin,33755,PR
28606,2021-01-01,FL,Gadsden,144338,PR
28607,2021-01-01,FL,Gilchrist,34822,PR
28608,2021-01-01,FL,Glades,25649,PR
28609,2021-01-01,FL,Gulf,47304,PR
28610,2021-01-01,FL,Hamilton,43429,PR
28611,2021-01-01,FL,Hardee,73295,PR
28612,2021-01-01,FL,Hendry,115844,PR
28613,2021-01-01,FL,Hernando,272935,PR
28614,2021-01-01,FL,Highlands,179287,PR
28615,2021-01-01,FL,Hillsborough,2807637,PR
28616,2021-01-01,FL,Holmes,59791,PR
28617,2021-01-01,FL,Indian River,265673,PR
28618,2021-01-01,FL,Jackson,162185,PR
28619,2021-01-01,FL,Jefferson,36213,PR
28620,2021-01-01,FL,Lafayette,45984,PR
28621,2021-01-01,FL,Lake,589747,PR
28622,2021-01-01,FL,Lee,1468555,PR
28623,2021-01-01,FL,Leon,721987,PR
28624,2021-01-01,FL,Levy,70135,PR
28625,2021-01-01,FL,Liberty,27890,PR
28626,2021-01-01,FL,Madison,52566,PR
28627,2021-01-01,FL,Manatee,797607,PR
28628,2021-01-01,FL,Marion,670426,PR
28629,2021-01-01,FL,Martin,274911,PR
28630,2021-01-01,FL,Miami-Dade,10522612,PR
28631,2021-01-01,FL,Monroe,150651,PR
28632,2021-01-01,FL,Nassau,188223,PR
28633,2021-01-01,FL,Okaloosa,462639,PR
28634,2021-01-01,FL,Okeechobee,90003,PR
28635,2021-01-01,FL,Orange,2833889,PR
28636,2021-01-01,FL,Osceola,929657,PR
28637,2021-01-01,FL,Palm Beach,2976935,PR
28638,2021-01-01,FL,Pasco,814107,PR
28639,2021-01-01,FL,Pinellas,1649361,PR
28640,2021-01-01,FL,Polk,1385187,PR
28641,2021-01-01,FL,Putnam,149940,PR
28642,2021-01-01,FL,Santa Rosa,419778,PR
28643,2021-01-01,FL,Sarasota,686968,PR
28644,2021-01-01,FL,Seminole,666752,PR
28645,2021-01-01,FL,St. Johns,500621,PR
28646,2021-01-01,FL,St. Lucie,534801,PR
28647,2021-01-01,FL,Sumter,194045,PR
28648,2021-01-01,FL,Suwannee,140371,PR
28649,2021-01-01,FL,Taylor,69713,PR
28650,2021-01-01,FL,Union,49050,PR
28651,2021-01-01,FL,Volusia,835053,PR
28652,2021-01-01,FL,Wakulla,80418,PR
28653,2021-01-01,FL,Walton,177210,PR
28654,2021-01-01,FL,Washington,69444,PR
28655,2021-01-01,GA,Appling,49393,PR
28656,2021-01-01,GA,Atkinson,21825,PR
28657,2021-01-01,GA,Bacon,28479,PR
28658,2021-01-01,GA,Baker,4376,PR
28659,2021-01-01,GA,Baldwin,99463,PR
28660,2021-01-01,GA,Banks,41023,PR
28661,2021-01-01,GA,Barrow,190997,PR
28662,2021-01-01,GA,Bartow,243645,PR
28663,2021-01-01,GA,Ben Hill,41474,PR
28664,2021-01-01,GA,Berrien,27556,PR
28665,2021-01-01,GA,Bibb,332062,PR
28666,2021-01-01,GA,Bleckley,21724,PR
28667,2021-01-01,GA,Brantley,22707,PR
28668,2021-01-01,GA,Brooks,25612,PR
28669,2021-01-01,GA,Bryan,61307,PR
28670,2021-01-01,GA,Bulloch,129841,PR
28671,2021-01-01,GA,Burke,42344,PR
28672,2021-01-01,GA,Butts,48575,PR
28673,2021-01-01,GA,Calhoun,11742,PR
28674,2021-01-01,GA,Camden,78762,PR
28675,2021-01-01,GA,Candler,20657,PR
28676,2021-01-01,GA,Carroll,182315,PR
28677,2021-01-01,GA,Catoosa,122114,PR
28678,2021-01-01,GA,Charlton,28446,PR
28679,2021-01-01,GA,Chatham,455550,PR
28680,2021-01-01,GA,Chattahoochee,68885,PR
28681,2021-01-01,GA,Chattooga,55266,PR
28682,2021-01-01,GA,Cherokee,486654,PR
28683,2021-01-01,GA,Clarke,308526,PR
28684,2021-01-01,GA,Clay,4975,PR
28685,2021-01-01,GA,Clayton,486254,PR
28686,2021-01-01,GA,Clinch,19077,PR
28687,2021-01-01,GA,Cobb,1383952,PR
28688,2021-01-01,GA,Coffee,116585,PR
28689,2021-01-01,GA,Colquitt,85665,PR
28690,2021-01-01,GA,Columbia,265552,PR
28691,2021-01-01,GA,Cook,32706,PR
28692,2021-01-01,GA,Coweta,194895,PR
28693,2021-01-01,GA,Crawford,12922,PR
28694,2021-01-01,GA,Crisp,34530,PR
28695,2021-01-01,GA,Dade,26484,PR
28696,2021-01-01,GA,Dawson,64076,PR
28697,2021-01-01,GA,DeKalb,1292731,PR
28698,2021-01-01,GA,Decatur,55670,PR
28699,2021-01-01,GA,Dodge,29891,PR
28700,2021-01-01,GA,Dooly,19191,PR
28701,2021-01-01,GA,Dougherty,140853,PR
28702,2021-01-01,GA,Douglas,259130,PR
28703,2021-01-01,GA,Early,24874,PR
28704,2021-01-01,GA,Echols,10288,PR
28705,2021-01-01,GA,Effingham,86074,PR
28706,2021-01-01,GA,Elbert,39988,PR
28707,2021-01-01,GA,Emanuel,48398,PR
28708,2021-01-01,GA,Evans,19668,PR
28709,2021-01-01,GA,Fannin,48419,PR
28710,2021-01-01,GA,Fayette,140042,PR
28711,2021-01-01,GA,Floyd,240201,PR
28712,2021-01-01,GA,Forsyth,373731,PR
28713,2021-01-01,GA,Franklin,59366,PR
28714,2021-01-01,GA,Fulton,1877859,PR
28715,2021-01-01,GA,Gilmer,58992,PR
28716,2021-01-01,GA,Glascock,3380,PR
28717,2021-01-01,GA,Glynn,164022,PR
28718,2021-01-01,GA,Gordon,144940,PR
28719,2021-01-01,GA,Grady,39537,PR
28720,2021-01-01,GA,Greene,35492,PR
28721,2021-01-01,GA,Gwinnett,1966395,PR
28722,2021-01-01,GA,Habersham,124771,PR
28723,2021-01-01,GA,Hall,630001,PR
28724,2021-01-01,GA,Hancock,21929,PR
28725,2021-01-01,GA,Haralson,42553,PR
28726,2021-01-01,GA,Harris,49042,PR
28727,2021-01-01,GA,Hart,42945,PR
28728,2021-01-01,GA,Heard,14941,PR
28729,2021-01-01,GA,Henry,417898,PR
28730,2021-01-01,GA,Houston,236304,PR
28731,2021-01-01,GA,Irwin,18784,PR
28732,2021-01-01,GA,Jackson,197224,PR
28733,2021-01-01,GA,Jasper,15450,PR
28734,2021-01-01,GA,Jeff Davis,33262,PR
28735,2021-01-01,GA,Jefferson,40651,PR
28736,2021-01-01,GA,Jenkins,18715,PR
28737,2021-01-01,GA,Johnson,19883,PR
28738,2021-01-01,GA,Jones,38244,PR
28739,2021-01-01,GA,Lamar,31088,PR
28740,2021-01-01,GA,Lanier,13393,PR
28741,2021-01-01,GA,Laurens,96108,PR
28742,2021-01-01,GA,Lee,39978,PR
28743,2021-01-01,GA,Liberty,64120,PR
28744,2021-01-01,GA,Lincoln,12051,PR
28745,2021-01-01,GA,Long,15710,PR
28746,2021-01-01,GA,Lowndes,202864,PR
28747,2021-01-01,GA,Lumpkin,69777,PR
28748,2021-01-01,GA,Macon,14104,PR
28749,2021-01-01,GA,Madison,62618,PR
28750,2021-01-01,GA,Marion,9282,PR
28751,2021-01-01,GA,McDuffie,37779,PR
28752,2021-01-01,GA,McIntosh,15458,PR
28753,2021-01-01,GA,Meriwether,33223,PR
28754,2021-01-01,GA,Miller,16034,PR
28755,2021-01-01,GA,Mitchell,39818,PR
28756,2021-01-01,GA,Monroe,45356,PR
28757,2021-01-01,GA,Montgomery,19165,PR
28758,2021-01-01,GA,Morgan,28624,PR
28759,2021-01-01,GA,Murray,97495,PR
28760,2021-01-01,GA,Muscogee,324695,PR
28761,2021-01-01,GA,Newton,171404,PR
28762,2021-01-01,GA,Oconee,67743,PR
28763,2021-01-01,GA,Oglethorpe,28410,PR
28764,2021-01-01,GA,Paulding,231495,PR
28765,2021-01-01,GA,Peach,43913,PR
28766,2021-01-01,GA,Pickens,57480,PR
28767,2021-01-01,GA,Pierce,31455,PR
28768,2021-01-01,GA,Pike,24076,PR
28769,2021-01-01,GA,Polk,95120,PR
28770,2021-01-01,GA,Pulaski,15303,PR
28771,2021-01-01,GA,Putnam,42136,PR
28772,2021-01-01,GA,Quitman,1876,PR
28773,2021-01-01,GA,Rabun,37756,PR
28774,2021-01-01,GA,Randolph,11952,PR
28775,2021-01-01,GA,Richmond,464609,PR
28776,2021-01-01,GA,Rockdale,135263,PR
28777,2021-01-01,GA,Schley,5304,PR
28778,2021-01-01,GA,Screven,19445,PR
28779,2021-01-01,GA,Seminole,19508,PR
28780,2021-01-01,GA,Spalding,92093,PR
28781,2021-01-01,GA,Stephens,76262,PR
28782,2021-01-01,GA,Stewart,19761,PR
28783,2021-01-01,GA,Sumter,47046,PR
28784,2021-01-01,GA,Talbot,9138,PR
28785,2021-01-01,GA,Taliaferro,2323,PR
28786,2021-01-01,GA,Tattnall,46010,PR
28787,2021-01-01,GA,Taylor,12510,PR
28788,2021-01-01,GA,Telfair,19429,PR
28789,2021-01-01,GA,Terrell,14894,PR
28790,2021-01-01,GA,Thomas,88206,PR
28791,2021-01-01,GA,Tift,96560,PR
28792,2021-01-01,GA,Toombs,75737,PR
28793,2021-01-01,GA,Towns,25734,PR
28794,2021-01-01,GA,Treutlen,15445,PR
28795,2021-01-01,GA,Troup,144175,PR
28796,2021-01-01,GA,Turner,16285,PR
28797,2021-01-01,GA,Twiggs,13246,PR
28798,2021-01-01,GA,Union,50097,PR
28799,2021-01-01,GA,Upson,44651,PR
28800,2021-01-01,GA,Walker,140421,PR
28801,2021-01-01,GA,Walton,181054,PR
28802,2021-01-01,GA,Ware,77527,PR
28803,2021-01-01,GA,Warren,8586,PR
28804,2021-01-01,GA,Washington,41714,PR
28805,2021-01-01,GA,Wayne,65075,PR
28806,2021-01-01,GA,Webster,2385,PR
28807,2021-01-01,GA,Wheeler,13002,PR
28808,2021-01-01,GA,White,74745,PR
28809,2021-01-01,GA,Whitfield,382878,PR
28810,2021-01-01,GA,Wilcox,12599,PR
28811,2021-01-01,GA,Wilkes,16462,PR
28812,2021-01-01,GA,Wilkinson,18854,PR
28813,2021-01-01,GA,Worth,31579,PR
28814,2021-01-01,HI,City and,600378,US
28815,2021-01-01,HI,Hawaii,63289,US
28816,2021-01-01,HI,Kalawao,0,US
28817,2021-01-01,HI,Kauai,5105,US
28818,2021-01-01,HI,Maui,45910,US
28819,2021-01-01,IA,Adair,20727,US
28820,2021-01-01,IA,Adams,8990,US
28821,2021-01-01,IA,Allamakee,39175,US
28822,2021-01-01,IA,Appanoose,33320,US
28823,2021-01-01,IA,Audubon,12680,US
28824,2021-01-01,IA,Benton,64459,US
28825,2021-01-01,IA,Black Hawk,421287,US
28826,2021-01-01,IA,Boone,66119,US
28827,2021-01-01,IA,Bremer,74615,US
28828,2021-01-01,IA,Buchanan,48473,US
28829,2021-01-01,IA,Buena Vista,120524,US
28830,2021-01-01,IA,Butler,44543,US
28831,2021-01-01,IA,Calhoun,37683,US
28832,2021-01-01,IA,Carroll,77965,US
28833,2021-01-01,IA,Cass,34670,US
28834,2021-01-01,IA,Cedar,46374,US
28835,2021-01-01,IA,Cerro Gordo,142472,US
28836,2021-01-01,IA,Cherokee,41978,US
28837,2021-01-01,IA,Chickasaw,34172,US
28838,2021-01-01,IA,Clarke,23864,US
28839,2021-01-01,IA,Clay,51380,US
28840,2021-01-01,IA,Clayton,46271,US
28841,2021-01-01,IA,Clinton,137473,US
28842,2021-01-01,IA,Crawford,70388,US
28843,2021-01-01,IA,Dallas,269631,US
28844,2021-01-01,IA,Davis,21166,US
28845,2021-01-01,IA,Decatur,14699,US
28846,2021-01-01,IA,Delaware,53194,US
28847,2021-01-01,IA,Des Moines,117501,US
28848,2021-01-01,IA,Dickinson,56720,US
28849,2021-01-01,IA,Dubuque,349048,US
28850,2021-01-01,IA,Emmet,33602,US
28851,2021-01-01,IA,Fayette,48695,US
28852,2021-01-01,IA,Floyd,42417,US
28853,2021-01-01,IA,Franklin,30898,US
28854,2021-01-01,IA,Fremont,15541,US
28855,2021-01-01,IA,Greene,21072,US
28856,2021-01-01,IA,Grundy,36683,US
28857,2021-01-01,IA,Guthrie,31470,US
28858,2021-01-01,IA,Hamilton,48736,US
28859,2021-01-01,IA,Hancock,39546,US
28860,2021-01-01,IA,Hardin,47560,US
28861,2021-01-01,IA,Harrison,47527,US
28862,2021-01-01,IA,Henry,80950,US
28863,2021-01-01,IA,Howard,25350,US
28864,2021-01-01,IA,Humboldt,32169,US
28865,2021-01-01,IA,Ida,22881,US
28866,2021-01-01,IA,Iowa,38019,US
28867,2021-01-01,IA,Jackson,58663,US
28868,2021-01-01,IA,Jasper,97949,US
28869,2021-01-01,IA,Jefferson,36157,US
28870,2021-01-01,IA,Johnson,368910,US
28871,2021-01-01,IA,Jones,83431,US
28872,2021-01-01,IA,Keokuk,25989,US
28873,2021-01-01,IA,Kossuth,52736,US
28874,2021-01-01,IA,Lee,96766,US
28875,2021-01-01,IA,Linn,544891,US
28876,2021-01-01,IA,Louisa,35182,US
28877,2021-01-01,IA,Lucas,19865,US
28878,2021-01-01,IA,Lyon,41294,US
28879,2021-01-01,IA,Madison,35621,US
28880,2021-01-01,IA,Mahaska,58733,US
28881,2021-01-01,IA,Marion,92221,US
28882,2021-01-01,IA,Marshall,131113,US
28883,2021-01-01,IA,Mills,41887,US
28884,2021-01-01,IA,Mitchell,35125,US
28885,2021-01-01,IA,Monona,19495,US
28886,2021-01-01,IA,Monroe,24192,US
28887,2021-01-01,IA,Montgomery,26049,US
28888,2021-01-01,IA,Muscatine,118469,US
28889,2021-01-01,IA,O'Brien,51864,US
28890,2021-01-01,IA,Osceola,19675,US
28891,2021-01-01,IA,Page,44550,US
28892,2021-01-01,IA,Palo Alto,27549,US
28893,2021-01-01,IA,Plymouth,107773,US
28894,2021-01-01,IA,Pocahontas,23776,US
28895,2021-01-01,IA,Polk,1392257,US
28896,2021-01-01,IA,Pottawattamie,274896,US
28897,2021-01-01,IA,Poweshiek,40438,US
28898,2021-01-01,IA,Ringgold,13039,US
28899,2021-01-01,IA,Sac,33972,US
28900,2021-01-01,IA,Scott,472677,US
28901,2021-01-01,IA,Shelby,31532,US
28902,2021-01-01,IA,Sioux,139877,US
28903,2021-01-01,IA,Story,264963,US
28904,2021-01-01,IA,Tama,57439,US
28905,2021-01-01,IA,Taylor,18097,US
28906,2021-01-01,IA,Union,33551,US
28907,2021-01-01,IA,Van Buren,15120,US
28908,2021-01-01,IA,Wapello,104598,US
28909,2021-01-01,IA,Warren,133506,US
28910,2021-01-01,IA,Washington,65642,US
28911,2021-01-01,IA,Wayne,12714,US
28912,2021-01-01,IA,Webster,143759,US
28913,2021-01-01,IA,Winnebago,36502,US
28914,2021-01-01,IA,Winneshiek,47167,US
28915,2021-01-01,IA,Woodbury,398647,US
28916,2021-01-01,IA,Worth,18232,US
28917,2021-01-01,IA,Wright,50157,US
28918,2021-01-01,ID,Ada,1298424,US
28919,2021-01-01,ID,Adams,9143,US
28920,2021-01-01,ID,Bannock,216301,US
28921,2021-01-01,ID,Bear Lake,9512,US
28922,2021-01-01,ID,Benewah,15447,US
28923,2021-01-01,ID,Bingham,120905,US
28924,2021-01-01,ID,Blaine,53601,US
28925,2021-01-01,ID,Boise,8218,US
28926,2021-01-01,ID,Bonner,72924,US
28927,2021-01-01,ID,Bonneville,341371,US
28928,2021-01-01,ID,Boundary,20438,US
28929,2021-01-01,ID,Butte,5482,US
28930,2021-01-01,ID,Camas,1842,US
28931,2021-01-01,ID,Canyon,695571,US
28932,2021-01-01,ID,Caribou,17974,US
28933,2021-01-01,ID,Cassia,83114,US
28934,2021-01-01,ID,Clark,1645,US
28935,2021-01-01,ID,Clearwater,27875,US
28936,2021-01-01,ID,Custer,6812,US
28937,2021-01-01,ID,Elmore,44595,US
28938,2021-01-01,ID,Franklin,30350,US
28939,2021-01-01,ID,Fremont,28306,US
28940,2021-01-01,ID,Gem,47847,US
28941,2021-01-01,ID,Gooding,37211,US
28942,2021-01-01,ID,Idaho,34184,US
28943,2021-01-01,ID,Jefferson,67645,US
28944,2021-01-01,ID,Jerome,72749,US
28945,2021-01-01,ID,Kootenai,448780,US
28946,2021-01-01,ID,Latah,72792,US
28947,2021-01-01,ID,Lemhi,14612,US
28948,2021-01-01,ID,Lewis,11071,US
28949,2021-01-01,ID,Lincoln,14161,US
28950,2021-01-01,ID,Madison,173213,US
28951,2021-01-01,ID,Minidoka,66951,US
28952,2021-01-01,ID,Nez Perce,98531,US
28953,2021-01-01,ID,Oneida,8719,US
28954,2021-01-01,ID,Owyhee,29148,US
28955,2021-01-01,ID,Payette,68522,US
28956,2021-01-01,ID,Power,17651,US
28957,2021-01-01,ID,Shoshone,28288,US
28958,2021-01-01,ID,Teton,26881,US
28959,2021-01-01,ID,Twin Falls,261705,US
28960,2021-01-01,ID,Valley,18731,US
28961,2021-01-01,ID,Washington,33558,US
28962,2021-01-01,IL,Adams,224101,PR
28963,2021-01-01,IL,Alexander,11821,PR
28964,2021-01-01,IL,Bond,52904,PR
28965,2021-01-01,IL,Boone,169576,PR
28966,2021-01-01,IL,Brown,17715,PR
28967,2021-01-01,IL,Bureau,92473,PR
28968,2021-01-01,IL,Calhoun,13275,PR
28969,2021-01-01,IL,Carroll,44021,PR
28970,2021-01-01,IL,Cass,53629,PR
28971,2021-01-01,IL,Champaign,472083,PR
28972,2021-01-01,IL,Christian,90430,PR
28973,2021-01-01,IL,Clark,44488,PR
28974,2021-01-01,IL,Clay,40406,PR
28975,2021-01-01,IL,Clinton,153303,PR
28976,2021-01-01,IL,Coles,144070,PR
28977,2021-01-01,IL,Cook,13273805,PR
28978,2021-01-01,IL,Crawford,54051,PR
28979,2021-01-01,IL,Cumberland,32803,PR
28980,2021-01-01,IL,De Witt,34172,PR
28981,2021-01-01,IL,DeKalb,227201,PR
28982,2021-01-01,IL,Douglas,61661,PR
28983,2021-01-01,IL,DuPage,2106820,PR
28984,2021-01-01,IL,Edgar,44419,PR
28985,2021-01-01,IL,Edwards,14121,PR
28986,2021-01-01,IL,Effingham,131066,PR
28987,2021-01-01,IL,Fayette,88973,PR
28988,2021-01-01,IL,Ford,42070,PR
28989,2021-01-01,IL,Franklin,116612,PR
28990,2021-01-01,IL,Fulton,78592,PR
28991,2021-01-01,IL,Gallatin,11771,PR
28992,2021-01-01,IL,Greene,38246,PR
28993,2021-01-01,IL,Grundy,133533,PR
28994,2021-01-01,IL,Hamilton,21416,PR
28995,2021-01-01,IL,Hancock,45531,PR
28996,2021-01-01,IL,Hardin,8770,PR
28997,2021-01-01,IL,Henderson,13717,PR
28998,2021-01-01,IL,Henry,123030,PR
28999,2021-01-01,IL,Iroquois,78865,PR
29000,2021-01-01,IL,Jackson,126573,PR
29001,2021-01-01,IL,Jasper,31404,PR
29002,2021-01-01,IL,Jefferson,103852,PR
29003,2021-01-01,IL,Jersey,67710,PR
29004,2021-01-01,IL,Jo Daviess,45618,PR
29005,2021-01-01,IL,Johnson,36744,PR
29006,2021-01-01,IL,Kane,1404276,PR
29007,2021-01-01,IL,Kankakee,352108,PR
29008,2021-01-01,IL,Kendall,294426,PR
29009,2021-01-01,IL,Knox,139010,PR
29010,2021-01-01,IL,LaSalle,287880,PR
29011,2021-01-01,IL,Lake,1628839,PR
29012,2021-01-01,IL,Lawrence,66114,PR
29013,2021-01-01,IL,Lee,92682,PR
29014,2021-01-01,IL,Livingston,110265,PR
29015,2021-01-01,IL,Logan,93718,PR
29016,2021-01-01,IL,Macon,268097,PR
29017,2021-01-01,IL,Macoupin,116294,PR
29018,2021-01-01,IL,Madison,739816,PR
29019,2021-01-01,IL,Marion,121210,PR
29020,2021-01-01,IL,Marshall,20449,PR
29021,2021-01-01,IL,Mason,35523,PR
29022,2021-01-01,IL,Massac,31285,PR
29023,2021-01-01,IL,McDonough,65629,PR
29024,2021-01-01,IL,McHenry,657982,PR
29025,2021-01-01,IL,McLean,401556,PR
29026,2021-01-01,IL,Menard,26414,PR
29027,2021-01-01,IL,Mercer,35741,PR
29028,2021-01-01,IL,Monroe,108850,PR
29029,2021-01-01,IL,Montgomery,88726,PR
29030,2021-01-01,IL,Morgan,99713,PR
29031,2021-01-01,IL,Moultrie,42048,PR
29032,2021-01-01,IL,Ogle,140455,PR
29033,2021-01-01,IL,Peoria,456306,PR
29034,2021-01-01,IL,Perry,80608,PR
29035,2021-01-01,IL,Piatt,35661,PR
29036,2021-01-01,IL,Pike,47506,PR
29037,2021-01-01,IL,Pope,7367,PR
29038,2021-01-01,IL,Pulaski,18695,PR
29039,2021-01-01,IL,Putnam,10741,PR
29040,2021-01-01,IL,Randolph,113008,PR
29041,2021-01-01,IL,Richland,46459,PR
29042,2021-01-01,IL,Rock Island,365051,PR
29043,2021-01-01,IL,Saline,61708,PR
29044,2021-01-01,IL,Sangamon,444453,PR
29045,2021-01-01,IL,Schuyler,18907,PR
29046,2021-01-01,IL,Scott,11622,PR
29047,2021-01-01,IL,Shelby,60184,PR
29048,2021-01-01,IL,St. Clair,673899,PR
29049,2021-01-01,IL,Stark,15134,PR
29050,2021-01-01,IL,Stephenson,108404,PR
29051,2021-01-01,IL,Tazewell,363286,PR
29052,2021-01-01,IL,Union,60054,PR
29053,2021-01-01,IL,Vermilion,227315,PR
29054,2021-01-01,IL,Wabash,35997,PR
29055,2021-01-01,IL,Warren,48735,PR
29056,2021-01-01,IL,Washington,43824,PR
29057,2021-01-01,IL,Wayne,45903,PR
29058,2021-01-01,IL,White,40663,PR
29059,2021-01-01,IL,Whiteside,161835,PR
29060,2021-01-01,IL,Will,1777928,PR
29061,2021-01-01,IL,Williamson,187473,PR
29062,2021-01-01,IL,Winnebago,803195,PR
29063,2021-01-01,IL,Woodford,97687,PR
29064,2021-01-01,IN,Adams,98571,US
29065,2021-01-01,IN,Allen,975335,US
29066,2021-01-01,IN,Bartholomew,193009,US
29067,2021-01-01,IN,Benton,25775,US
29068,2021-01-01,IN,Blackford,32904,US
29069,2021-01-01,IN,Boone,163141,US
29070,2021-01-01,IN,Brown,26076,US
29071,2021-01-01,IN,Carroll,46926,US
29072,2021-01-01,IN,Cass,144660,US
29073,2021-01-01,IN,Clark,311313,US
29074,2021-01-01,IN,Clay,65862,US
29075,2021-01-01,IN,Clinton,111470,US
29076,2021-01-01,IN,Crawford,22776,US
29077,2021-01-01,IN,Daviess,79669,US
29078,2021-01-01,IN,DeKalb,103737,US
29079,2021-01-01,IN,Dearborn,139709,US
29080,2021-01-01,IN,Decatur,75157,US
29081,2021-01-01,IN,Delaware,269040,US
29082,2021-01-01,IN,Dubois,164763,US
29083,2021-01-01,IN,Elkhart,744015,US
29084,2021-01-01,IN,Fayette,78385,US
29085,2021-01-01,IN,Floyd,186990,US
29086,2021-01-01,IN,Fountain,54276,US
29087,2021-01-01,IN,Franklin,44156,US
29088,2021-01-01,IN,Fulton,48662,US
29089,2021-01-01,IN,Gibson,108625,US
29090,2021-01-01,IN,Grant,189734,US
29091,2021-01-01,IN,Greene,70805,US
29092,2021-01-01,IN,Hamilton,862387,US
29093,2021-01-01,IN,Hancock,194464,US
29094,2021-01-01,IN,Harrison,100009,US
29095,2021-01-01,IN,Hendricks,421871,US
29096,2021-01-01,IN,Henry,150588,US
29097,2021-01-01,IN,Howard,240744,US
29098,2021-01-01,IN,Huntington,86747,US
29099,2021-01-01,IN,Jackson,127514,US
29100,2021-01-01,IN,Jasper,85964,US
29101,2021-01-01,IN,Jay,50482,US
29102,2021-01-01,IN,Jefferson,76809,US
29103,2021-01-01,IN,Jennings,58867,US
29104,2021-01-01,IN,Johnson,441909,US
29105,2021-01-01,IN,Knox,99866,US
29106,2021-01-01,IN,Kosciusko,239578,US
29107,2021-01-01,IN,LaGrange,68834,US
29108,2021-01-01,IN,LaPorte,267367,US
29109,2021-01-01,IN,Lake,1359500,US
29110,2021-01-01,IN,Lawrence,116102,US
29111,2021-01-01,IN,Madison,322247,US
29112,2021-01-01,IN,Marion,2491427,US
29113,2021-01-01,IN,Marshall,151583,US
29114,2021-01-01,IN,Martin,21527,US
29115,2021-01-01,IN,Miami,95180,US
29116,2021-01-01,IN,Monroe,278197,US
29117,2021-01-01,IN,Montgomery,101726,US
29118,2021-01-01,IN,Morgan,157807,US
29119,2021-01-01,IN,Newton,27573,US
29120,2021-01-01,IN,Noble,140808,US
29121,2021-01-01,IN,Ohio,14219,US
29122,2021-01-01,IN,Orange,46061,US
29123,2021-01-01,IN,Owen,48597,US
29124,2021-01-01,IN,Parke,39758,US
29125,2021-01-01,IN,Perry,44772,US
29126,2021-01-01,IN,Pike,34304,US
29127,2021-01-01,IN,Porter,441612,US
29128,2021-01-01,IN,Posey,69987,US
29129,2021-01-01,IN,Pulaski,29049,US
29130,2021-01-01,IN,Putnam,87111,US
29131,2021-01-01,IN,Randolph,64824,US
29132,2021-01-01,IN,Ripley,88600,US
29133,2021-01-01,IN,Rush,46868,US
29134,2021-01-01,IN,Scott,66655,US
29135,2021-01-01,IN,Shelby,148733,US
29136,2021-01-01,IN,Spencer,55547,US
29137,2021-01-01,IN,St. Joseph,820902,US
29138,2021-01-01,IN,Starke,52710,US
29139,2021-01-01,IN,Steuben,93230,US
29140,2021-01-01,IN,Sullivan,57643,US
29141,2021-01-01,IN,Switzerland,18903,US
29142,2021-01-01,IN,Tippecanoe,530471,US
29143,2021-01-01,IN,Tipton,39213,US
29144,2021-01-01,IN,Union,19269,US
29145,2021-01-01,IN,Vanderburgh,567106,US
29146,2021-01-01,IN,Vermillion,44168,US
29147,2021-01-01,IN,Vigo,320661,US
29148,2021-01-01,IN,Wabash,89823,US
29149,2021-01-01,IN,Warren,20013,US
29150,2021-01-01,IN,Warrick,194882,US
29151,2021-01-01,IN,Washington,53547,US
29152,2021-01-01,IN,Wayne,193666,US
29153,2021-01-01,IN,Wells,69917,US
29154,2021-01-01,IN,White,81345,US
29155,2021-01-01,IN,Whitley,89552,US
29156,2021-01-01,KS,Allen,25491,US
29157,2021-01-01,KS,Anderson,21443,US
29158,2021-01-01,KS,Atchison,42047,US
29159,2021-01-01,KS,Barber,10233,US
29160,2021-01-01,KS,Barton,74053,US
29161,2021-01-01,KS,Bourbon,34671,US
29162,2021-01-01,KS,Brown,34966,US
29163,2021-01-01,KS,Butler,193059,US
29164,2021-01-01,KS,Chase,6863,US
29165,2021-01-01,KS,Chautauqua,6655,US
29166,2021-01-01,KS,Cherokee,62046,US
29167,2021-01-01,KS,Cheyenne,9911,US
29168,2021-01-01,KS,Clark,6634,US
29169,2021-01-01,KS,Clay,22373,US
29170,2021-01-01,KS,Cloud,28212,US
29171,2021-01-01,KS,Coffey,17793,US
29172,2021-01-01,KS,Comanche,4727,US
29173,2021-01-01,KS,Cowley,95158,US
29174,2021-01-01,KS,Crawford,120229,US
29175,2021-01-01,KS,Decatur,7490,US
29176,2021-01-01,KS,Dickinson,44957,US
29177,2021-01-01,KS,Doniphan,25508,US
29178,2021-01-01,KS,Douglas,229351,US
29179,2021-01-01,KS,Edwards,7193,US
29180,2021-01-01,KS,Elk,4391,US
29181,2021-01-01,KS,Ellis,104000,US
29182,2021-01-01,KS,Ellsworth,34810,US
29183,2021-01-01,KS,Finney,177673,US
29184,2021-01-01,KS,Ford,165934,US
29185,2021-01-01,KS,Franklin,64327,US
29186,2021-01-01,KS,Geary,72054,US
29187,2021-01-01,KS,Gove,10882,US
29188,2021-01-01,KS,Graham,7017,US
29189,2021-01-01,KS,Grant,28915,US
